Level1,Level2,Level3,Level4,Level5,Count
MUREXFO,FO,FOD EUROPE,Contract Id,7329580,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329579,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329578,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329577,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329576,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329575,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329574,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329573,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329572,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329571,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329568,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329567,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329566,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329563,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329562,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329561,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329560,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329559,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329558,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329557,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329554,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329553,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329552,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329551,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329550,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329547,1
MUREXFO,FO,FOD EUROPE,Portfolio,NYFX_WASH_UT,22
MUREXFO,FO,FOD EUROPE,Contract Id,7329546,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329545,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329544,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329543,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329540,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329539,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329537,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329536,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329535,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329534,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329533,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329532,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329531,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329530,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329527,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329526,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329525,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329522,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329521,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329520,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329517,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329516,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329513,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329512,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329511,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329508,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329507,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329506,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329503,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329502,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329501,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329500,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329497,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329496,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329493,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329492,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329491,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329488,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329487,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329486,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329483,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329482,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329481,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329478,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329477,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329476,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329475,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329470,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329469,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329468,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329467,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329466,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329463,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329462,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329461,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329458,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329457,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329456,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329453,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329452,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329451,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329450,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329447,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329446,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329443,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329442,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329441,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329438,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329437,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329436,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329435,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329434,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329431,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329430,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329425,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329424,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329423,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329422,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329421,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329420,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329419,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329416,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329415,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329410,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329409,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329408,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329407,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329406,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329405,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329404,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329401,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329400,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329397,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329394,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329393,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329392,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329391,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329390,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329389,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329384,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329383,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329382,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329381,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329380,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329379,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329376,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329375,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329372,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329371,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329370,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329368,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329366,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329365,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329362,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329361,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329360,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329359,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329356,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329355,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329354,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329353,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329350,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329349,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329348,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329345,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329344,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329343,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329340,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329339,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329338,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329335,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329334,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329333,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329330,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329329,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329328,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329325,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329324,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329323,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329320,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329319,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329318,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329317,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329314,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329313,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329310,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329309,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329306,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329305,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329304,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329303,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329302,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329299,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329298,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329295,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329294,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329293,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329292,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329287,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329286,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329285,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329284,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329281,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329280,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329279,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329278,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329275,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329274,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329273,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329272,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329269,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329268,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329265,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329264,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329263,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329260,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329259,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329258,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329257,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329254,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329253,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329250,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329249,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329248,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329247,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329242,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329241,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329240,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329239,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329236,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329235,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329234,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329233,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329232,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329231,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329228,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329227,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329226,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329225,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329220,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329219,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329218,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329217,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329216,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329213,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329212,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329211,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329208,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329207,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329206,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329203,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329202,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329197,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329196,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329195,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329194,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329193,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329192,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329191,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329190,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329187,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329186,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329183,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329182,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329181,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329178,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329177,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329174,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329173,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329172,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329171,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329170,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329167,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329164,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329163,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329158,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329157,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329156,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329155,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329154,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329151,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329150,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329149,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329148,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329147,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329146,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329145,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329142,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329141,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329138,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329137,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329136,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329133,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329132,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329130,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329128,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329127,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329124,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329123,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329122,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329121,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329120,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329119,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329116,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329115,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329114,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329111,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329110,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329109,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329106,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329105,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329104,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329101,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329100,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329099,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329096,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329095,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329092,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329091,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329090,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329089,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329088,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329087,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329084,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329083,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329082,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329079,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329078,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329077,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329076,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329075,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329074,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329071,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329070,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329067,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329066,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329065,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329064,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329060,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329059,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329058,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329057,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329056,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329053,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329050,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329049,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329048,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329045,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329044,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329043,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329042,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329039,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329038,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329037,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329034,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329033,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329032,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329029,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329028,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329027,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329024,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329023,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329020,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329019,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329018,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329015,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329014,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329013,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329010,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329009,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329008,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329007,1
MUREXFO,FO,FOD EUROPE,Typology,OIS,9
MUREXFO,FO,FOD EUROPE,Contract Id,7329004,1
MUREXFO,FO,FOD EUROPE,Contract Id,7329003,1
MUREXFO,FO,FOD EUROPE,Portfolio,SAFTP_RBF,11
MUREXFO,FO,FOD EUROPE,Contract Id,7329002,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328999,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328998,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328997,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328994,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328993,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328992,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328989,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328988,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328987,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328984,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328983,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328982,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328981,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328980,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328979,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328978,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328977,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328976,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328973,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328972,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328971,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328968,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328967,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328966,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328963,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328962,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328961,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328958,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328957,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328956,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328953,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328952,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328951,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328950,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328947,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328946,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328945,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328942,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328941,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328940,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328937,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328936,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328933,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328932,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328931,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328928,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328927,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328926,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328923,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328922,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328916,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328914,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328913,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328912,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328911,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328910,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328909,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328908,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328907,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328906,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328905,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328904,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328903,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328902,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328901,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328898,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328897,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328894,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328893,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328892,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328889,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328888,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328887,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328884,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328883,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328882,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328879,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328878,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328875,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328874,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328873,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328872,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328869,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328868,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328867,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328864,1
